"","source","Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Attendance","HHW","AHW","HO","AO","year_short","data_url"
"3068","14","SC0","23/02/11",NA,"Motherwell","St Mirren",0,1,"A",0,0,"D","S Conroy",9,9,2,6,11,14,3,1,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3069","14","SC0","26/02/11",NA,"Aberdeen","Hearts",0,0,"D",0,0,"D","M Tumilty",10,8,6,4,8,13,8,4,0,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3070","14","SC0","26/02/11",NA,"Hamilton","Dundee United",1,1,"D",1,0,"H","A Muir",1,5,0,2,17,9,2,5,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3071","14","SC0","26/02/11",NA,"Hibernian","Inverness C",2,0,"H",0,0,"D","C Thomson",17,5,9,4,11,9,4,5,0,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3072","14","SC0","26/02/11",NA,"Kilmarnock","St Mirren",2,0,"H",2,0,"H","C Murray",9,11,6,5,15,14,4,6,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3073","14","SC0","27/02/11",NA,"Motherwell","Celtic",2,0,"H",1,0,"H","E Norris",9,13,6,7,22,21,4,5,4,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3074","14","SC0","27/02/11",NA,"Rangers","St Johnstone",4,0,"H",2,0,"H","S McLean",17,6,9,3,11,9,2,2,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3075","14","SC0","01/03/11",NA,"Hamilton","Hibernian",1,2,"A",0,1,"A","G Salmond",4,4,3,3,14,12,8,7,1,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3076","14","SC0","01/03/11",NA,"Inverness C","Dundee United",0,2,"A",0,0,"D","S McLean",9,13,2,4,18,11,3,5,2,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3077","14","SC0","02/03/11",NA,"St Johnstone","Aberdeen",0,0,"D",0,0,"D","C Thomson",15,7,7,5,14,14,9,4,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3078","14","SC0","05/03/11",NA,"Celtic","Hamilton",2,0,"H",1,0,"H","S O'Reilly",11,4,7,1,15,7,7,2,2,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3079","14","SC0","05/03/11",NA,"Hearts","Kilmarnock",0,2,"A",0,0,"D","S McLean",13,11,6,5,14,9,8,3,3,2,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3080","14","SC0","05/03/11",NA,"Inverness C","Motherwell",3,0,"H",1,0,"H","I Brines",7,2,6,1,13,8,1,3,0,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3081","14","SC0","05/03/11",NA,"St Johnstone","Hibernian",1,1,"D",0,0,"D","C Allan",10,7,2,5,9,9,7,3,3,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3082","14","SC0","06/03/11",NA,"St Mirren","Rangers",0,1,"A",0,1,"A","W Collum",8,8,2,3,14,13,6,5,1,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3083","14","SC0","07/03/11",NA,"Dundee United","Aberdeen",3,1,"H",2,0,"H","B Winter",10,5,4,5,6,9,6,9,0,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3084","14","SC0","10/03/11",NA,"Dundee United","Hamilton",2,1,"H",1,1,"D","W Collum",8,11,5,3,12,6,8,7,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3085","14","SC0","13/03/11",NA,"Rangers","Kilmarnock",2,1,"H",1,0,"H","A Muir",19,5,7,0,12,5,13,11,3,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3086","14","SC0","16/03/11",NA,"Dundee United","Hearts",2,0,"H",0,0,"D","I Brines",5,5,3,1,7,12,8,2,3,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3087","14","SC0","19/03/11",NA,"Dundee United","Inverness C",1,0,"H",1,0,"H","G Salmond",5,4,2,2,8,14,6,6,0,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3088","14","SC0","19/03/11",NA,"Hamilton","St Johnstone",0,0,"D",0,0,"D","B Madden",9,7,3,1,11,13,5,3,2,1,1,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3089","14","SC0","19/03/11",NA,"Hearts","St Mirren",3,2,"H",0,1,"A","S Finnie",16,11,7,6,13,13,4,3,0,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3090","14","SC0","19/03/11",NA,"Kilmarnock","Motherwell",3,1,"H",2,1,"H","M Tumilty",18,11,12,5,6,13,8,5,1,4,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3091","14","SC0","02/04/11",NA,"Motherwell","Aberdeen",2,1,"H",1,0,"H","S McLean",8,6,4,4,7,10,5,8,2,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3092","14","SC0","02/04/11",NA,"Rangers","Dundee United",2,3,"A",1,1,"D","S Conroy",9,8,6,3,9,11,6,2,1,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3093","14","SC0","02/04/11",NA,"St Johnstone","Kilmarnock",0,0,"D",0,0,"D","S Finnie",6,3,1,1,8,7,6,2,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3094","14","SC0","02/04/11",NA,"St Mirren","Hamilton",3,1,"H",0,1,"A","W Collum",4,3,3,2,19,17,3,5,2,1,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3095","14","SC0","03/04/11",NA,"Hibernian","Hearts",2,2,"D",1,1,"D","I Brines",18,7,9,4,12,6,3,6,2,2,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3096","14","SC0","05/04/11",NA,"St Johnstone","Rangers",0,2,"A",0,1,"A","C Allan",6,10,5,5,6,9,4,3,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3097","14","SC0","06/04/11",NA,"Celtic","Hibernian",3,1,"H",3,0,"H","E Norris",14,4,7,1,7,13,4,5,2,4,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3098","14","SC0","06/04/11",NA,"Motherwell","Dundee United",2,1,"H",2,0,"H","S O'Reilly",5,12,4,8,7,16,2,8,0,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3099","14","SC0","06/04/11",NA,"St Mirren","Aberdeen",3,2,"H",1,0,"H","G Salmond",7,11,6,3,17,13,3,8,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3100","14","SC0","09/04/11",NA,"Aberdeen","Hibernian",0,1,"A",0,1,"A","B Madden",13,4,4,2,9,11,8,2,1,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3101","14","SC0","09/04/11",NA,"Celtic","St Mirren",1,0,"H",0,0,"D","C Murray",11,6,2,1,7,9,6,3,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3102","14","SC0","09/04/11",NA,"Dundee United","St Johnstone",2,0,"H",1,0,"H","M Tumilty",8,5,2,2,10,9,7,5,3,3,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3103","14","SC0","09/04/11",NA,"Hearts","Motherwell",0,0,"D",0,0,"D","C Thomson",7,4,2,0,8,5,8,3,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3104","14","SC0","09/04/11",NA,"Kilmarnock","Inverness C",1,1,"D",1,1,"D","J McKendrick",6,6,5,2,6,13,7,4,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3105","14","SC0","10/04/11",NA,"Hamilton","Rangers",0,1,"A",0,1,"A","A Muir",6,10,1,7,9,10,3,2,1,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3106","14","SC0","12/04/11",NA,"St Johnstone","Celtic",0,1,"A",0,1,"A","I Brines",4,12,2,7,11,17,3,5,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3107","14","SC0","13/04/11",NA,"Aberdeen","Rangers",0,1,"A",0,1,"A","C Murray",8,10,3,5,16,9,1,7,1,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3108","14","SC0","16/04/11",NA,"Inverness C","Hearts",1,1,"D",1,0,"H","C Allan",12,8,6,7,12,9,5,8,4,2,1,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3109","14","SC0","16/04/11",NA,"Rangers","St Mirren",2,1,"H",1,1,"D","E Norris",10,5,3,3,11,14,4,3,0,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3110","14","SC0","17/04/11",NA,"Hibernian","Hamilton",1,2,"A",0,2,"A","B Winter",24,6,15,1,8,8,16,2,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3111","14","SC0","19/04/11",NA,"Dundee United","Rangers",0,4,"A",0,1,"A","W Collum",2,9,1,4,14,11,2,7,1,2,3,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3112","14","SC0","20/04/11",NA,"Kilmarnock","Celtic",0,4,"A",0,3,"A","A Muir",4,16,4,9,6,5,1,8,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3113","14","SC0","23/04/11",NA,"Dundee United","Kilmarnock",4,2,"H",2,0,"H","B Winter",16,10,6,9,11,7,7,6,3,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3114","14","SC0","23/04/11",NA,"Hearts","Motherwell",3,3,"D",2,0,"H","W Collum",14,10,5,8,14,14,7,11,2,4,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3115","14","SC0","24/04/11",NA,"Hibernian","St Mirren",1,1,"D",1,1,"D","A Muir",7,3,2,2,14,9,2,6,1,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3116","14","SC0","24/04/11",NA,"Rangers","Celtic",0,0,"D",0,0,"D","C Thomson",13,13,4,9,14,21,8,8,2,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3117","14","SC0","25/04/11",NA,"Hamilton","Aberdeen",1,1,"D",0,0,"D","C Murray",15,15,9,9,12,11,8,6,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3118","14","SC0","25/04/11",NA,"St Johnstone","Inverness C",0,3,"A",0,1,"A","B Madden",19,12,11,7,11,17,6,5,2,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3119","14","SC0","30/04/11",NA,"Aberdeen","Inverness C",1,0,"H",0,0,"D","G Salmond",11,10,5,5,21,15,5,6,1,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3120","14","SC0","30/04/11",NA,"Hibernian","St Johnstone",1,2,"A",1,0,"H","C Allan",7,9,3,3,18,12,6,4,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3121","14","SC0","30/04/11",NA,"Kilmarnock","Hearts",2,2,"D",0,0,"D","E Norris",14,6,6,2,11,20,4,4,5,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3122","14","SC0","30/04/11",NA,"Motherwell","Rangers",0,5,"A",0,1,"A","M Tumilty",5,13,3,10,8,8,5,2,3,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3123","14","SC0","01/05/11",NA,"Celtic","Dundee United",4,1,"H",1,0,"H","I Brines",22,7,15,3,6,8,10,4,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3124","14","SC0","02/05/11",NA,"St Mirren","Hamilton",0,1,"A",0,0,"D","C Thomson",9,19,6,11,15,14,7,2,1,2,1,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3125","14","SC0","04/05/11",NA,"Inverness C","Celtic",3,2,"H",1,1,"D","S O'Reilly",9,14,5,6,16,10,5,11,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3126","14","SC0","07/05/11",NA,"Aberdeen","St Johnstone",0,2,"A",0,1,"A","J McKendrick",2,7,1,3,8,2,3,6,1,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3127","14","SC0","07/05/11",NA,"Dundee United","Motherwell",4,0,"H",2,0,"H","B Winter",14,1,8,0,6,12,5,5,0,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3128","14","SC0","07/05/11",NA,"Hamilton","Hibernian",1,0,"H",1,0,"H","M Tumilty",13,10,7,2,6,7,6,4,0,2,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3129","14","SC0","07/05/11",NA,"Inverness C","St Mirren",1,0,"H",0,0,"D","B Madden",8,10,3,4,12,11,5,6,0,1,1,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3130","14","SC0","07/05/11",NA,"Rangers","Hearts",4,0,"H",3,0,"H","I Brines",16,6,9,2,14,8,10,0,4,3,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3131","14","SC0","08/05/11",NA,"Kilmarnock","Celtic",0,2,"A",0,1,"A","W Collum",3,9,1,2,11,17,2,5,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3132","14","SC0","10/05/11",NA,"Aberdeen","St Mirren",0,1,"A",0,0,"D","E Norris",4,3,1,2,16,14,1,5,2,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3133","14","SC0","10/05/11",NA,"Rangers","Dundee United",2,0,"H",2,0,"H","C Murray",13,8,7,3,9,11,5,4,0,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3134","14","SC0","10/05/11",NA,"St Johnstone","Hamilton",1,0,"H",1,0,"H","S Conroy",7,6,4,3,4,9,7,2,0,1,0,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3135","14","SC0","11/05/11",NA,"Hearts","Celtic",0,3,"A",0,1,"A","C Thomson",4,13,2,9,19,14,3,5,3,2,1,1,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3136","14","SC0","11/05/11",NA,"Inverness C","Hibernian",2,0,"H",1,0,"H","S Finnie",7,11,6,3,9,10,6,8,0,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3137","14","SC0","11/05/11",NA,"Motherwell","Kilmarnock",1,1,"D",1,0,"H","C Allan",7,14,6,12,13,3,3,7,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3138","14","SC0","14/05/11",NA,"Hamilton","Inverness C",1,2,"A",0,1,"A","I Brines",6,2,3,2,11,14,6,2,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3139","14","SC0","14/05/11",NA,"Hibernian","Aberdeen",1,3,"A",1,0,"H","W Collum",15,11,7,10,11,10,5,7,2,0,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3140","14","SC0","14/05/11",NA,"St Mirren","St Johnstone",0,0,"D",0,0,"D","C Murray",11,11,4,2,11,18,4,2,0,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3141","14","SC0","15/05/11",NA,"Celtic","Motherwell",4,0,"H",2,0,"H","A Muir",22,6,15,1,7,13,9,3,1,1,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3142","14","SC0","15/05/11",NA,"Dundee United","Hearts",2,1,"H",1,1,"D","S O'Reilly",10,4,5,4,3,8,10,3,2,3,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3143","14","SC0","15/05/11",NA,"Kilmarnock","Rangers",1,5,"A",0,3,"A","C Thomson",14,15,10,10,16,14,3,8,2,2,0,0,NA,NA,NA,NA,NA,"1011","https://www.football-data.co.uk/mmz4281/1011/SC0.csv"
"3144","15","SC0","15/08/09",NA,"Aberdeen","Celtic",1,3,"A",0,3,"A","C Thomson",3,22,1,13,13,8,4,8,1,0,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3145","15","SC0","15/08/09",NA,"Hibernian","St Mirren",2,1,"H",1,1,"D","A Muir",21,4,11,1,15,10,7,3,2,2,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3146","15","SC0","15/08/09",NA,"Kilmarnock","Hamilton",3,0,"H",1,0,"H","C Boyle",9,8,5,3,11,10,4,4,0,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3147","15","SC0","15/08/09",NA,"Rangers","Falkirk",4,1,"H",2,1,"H","M Tumilty",19,12,13,8,7,13,7,5,3,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3148","15","SC0","15/08/09",NA,"St Johnstone","Motherwell",2,2,"D",1,0,"H","D McDonald",14,10,6,6,12,6,3,5,4,4,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3149","15","SC0","17/08/09",NA,"Dundee United","Hearts",2,0,"H",1,0,"H","S Conroy",8,9,3,5,21,13,4,6,3,4,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3150","15","SC0","22/08/09",NA,"Celtic","St Johnstone",5,2,"H",2,1,"H","W Collum",16,7,10,4,11,9,6,2,0,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3151","15","SC0","22/08/09",NA,"Falkirk","Hibernian",1,3,"A",1,1,"D","S Conroy",9,10,3,6,10,19,9,4,3,6,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3152","15","SC0","22/08/09",NA,"Hamilton","Aberdeen",0,3,"A",0,2,"A","B Winter",10,17,4,10,16,9,3,3,2,3,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3153","15","SC0","22/08/09",NA,"Motherwell","Kilmarnock",3,1,"H",2,0,"H","C Allan",14,12,6,6,8,14,10,0,1,3,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3154","15","SC0","22/08/09",NA,"St Mirren","Dundee United",0,0,"D",0,0,"D","D McDonald",10,9,5,2,13,12,3,8,1,0,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3155","15","SC0","23/08/09",NA,"Hearts","Rangers",1,2,"A",1,0,"H","C Thomson",19,8,8,3,16,14,3,4,4,2,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3156","15","SC0","29/08/09",NA,"Aberdeen","Motherwell",0,0,"D",0,0,"D","C Boyle",3,9,0,1,14,8,8,4,1,0,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3157","15","SC0","29/08/09",NA,"Dundee United","Falkirk",2,1,"H",0,0,"D","C Thomson",12,7,6,2,15,13,10,3,2,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3158","15","SC0","29/08/09",NA,"Kilmarnock","St Mirren",1,2,"A",1,0,"H","E Norris",8,7,5,6,13,19,8,5,2,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3159","15","SC0","29/08/09",NA,"Rangers","Hamilton",4,1,"H",2,0,"H","S O'Reilly",20,4,12,2,12,14,6,4,0,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3160","15","SC0","30/08/09",NA,"Hibernian","Celtic",0,1,"A",0,1,"A","D McDonald",13,14,5,5,14,16,6,8,3,3,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3161","15","SC0","30/08/09",NA,"St Johnstone","Hearts",2,2,"D",1,0,"H","M Tumilty",13,10,9,5,16,14,2,9,3,4,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3162","15","SC0","12/09/09",NA,"Celtic","Dundee United",1,1,"D",1,1,"D","S Conroy",6,6,3,2,10,21,8,6,1,4,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3163","15","SC0","12/09/09",NA,"Motherwell","Rangers",0,0,"D",0,0,"D","D McDonald",9,14,0,10,7,14,3,7,0,3,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3164","15","SC0","12/09/09",NA,"St Mirren","St Johnstone",1,1,"D",1,1,"D","S Nicholls",7,17,3,10,8,17,3,5,1,6,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3165","15","SC0","13/09/09",NA,"Hamilton","Hibernian",2,0,"H",2,0,"H","D Somers",5,6,3,2,14,18,4,3,2,2,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3166","15","SC0","14/09/09",NA,"Falkirk","Aberdeen",0,0,"D",0,0,"D","A Muir",13,13,10,8,15,21,4,5,2,3,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3167","15","SC0","15/09/09",NA,"Hearts","Kilmarnock",1,0,"H",1,0,"H","W Collum",17,13,5,6,8,9,5,3,0,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3168","15","SC0","19/09/09",NA,"Aberdeen","St Mirren",1,0,"H",0,0,"D","C Thomson",9,2,4,0,12,17,2,4,0,2,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3169","15","SC0","19/09/09",NA,"Dundee United","Motherwell",0,1,"A",0,0,"D","D Somers",12,4,7,3,26,16,9,2,3,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3170","15","SC0","19/09/09",NA,"Hamilton","Falkirk",0,0,"D",0,0,"D","W Collum",7,13,5,7,8,8,2,2,1,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3171","15","SC0","19/09/09",NA,"Hibernian","St Johnstone",3,0,"H",2,0,"H","E Norris",7,14,3,4,9,7,0,5,0,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3172","15","SC0","19/09/09",NA,"Kilmarnock","Rangers",0,0,"D",0,0,"D","S Conroy",10,9,6,6,13,12,6,5,5,4,1,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3173","15","SC0","20/09/09",NA,"Celtic","Hearts",2,1,"H",0,1,"A","D McDonald",25,8,15,4,8,17,12,2,2,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3174","15","SC0","26/09/09",NA,"Falkirk","Kilmarnock",0,0,"D",0,0,"D","S Finnie",8,5,3,2,14,16,2,5,4,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3175","15","SC0","26/09/09",NA,"Hearts","Hamilton",2,1,"H",0,0,"D","A Muir",11,11,2,7,16,17,6,5,1,4,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3176","15","SC0","26/09/09",NA,"Motherwell","Hibernian",1,3,"A",1,1,"D","S Conroy",9,9,3,6,6,21,7,4,1,2,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3177","15","SC0","26/09/09",NA,"Rangers","Aberdeen",0,0,"D",0,0,"D","I Brines",15,7,9,2,8,12,14,6,2,1,0,0,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
"3178","15","SC0","26/09/09",NA,"St Johnstone","Dundee United",2,3,"A",1,1,"D","D McDonald",8,8,1,3,9,13,8,5,0,1,0,1,NA,NA,NA,NA,NA,"0910","https://www.football-data.co.uk/mmz4281/0910/SC0.csv"
